,Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative,Tweet_text,hashtags,country,created_at,predictions
5937,1426452088473620491,negative,0.4940050542354584,1.0284854173660278,1.925660252571106,"Lockdown Day 9: Can customers please stop being complete assholes cause they have to wait, we’re doing our damn best here! #EssentialWorkers",EssentialWorkers,Australia,Sat Aug 14 07:54:14 +0000 2021,Negative
5938,1426452209047203844,positive,0.8815158009529114,0.9728809595108032,-0.270229160785675,Time’s up @GladysB https://t.co/G9vZBHwHYK,,Australia,Sat Aug 14 07:54:43 +0000 2021,Neutral
5939,1426452299082207239,negative,1.705881953239441,-0.9621405005455016,2.037728786468506,"@GladysB Strict lockdown not in the eastern suburbs, only if you live in the under privileged suburbs 😡😡",,Australia,Sat Aug 14 07:55:04 +0000 2021,Neutral
5940,1426452330120048641,negative,1.509273648262024,-0.942449688911438,2.217334270477295,@stevenH91119671 I thought they had been in lockdown for 8 weeks #WTF,WTF,Australia,Sat Aug 14 07:55:12 +0000 2021,Negative
5941,1426452787873738755,neutral,2.0429577827453613,-0.4857117235660553,1.6703062057495115,"@adamdevcich Intriguingly residents in the Inner West, Bayside and Burwood council areas received a courteous ‘lockdown’ mention in the 11am media conference 24 hours before their lockdown was announced. No such courtesy at 11am today.",,Australia,Sat Aug 14 07:57:01 +0000 2021,Neutral
5942,1426453181425360896,neutral,1.0401768684387207,0.8653757572174072,-0.1230304464697837,"Yep, the Stasi 75 years later. https://t.co/QoClEeb0M7",,Australia,Sat Aug 14 07:58:35 +0000 2021,Neutral
5943,1426453334974636032,neutral,1.6992437839508057,0.6264863610267639,0.9048770070075988,"@souciante @sorifith The current Vic lockdown start was brought forward to 8pm instead of the usual 11.59. Dan referenced the spread that happened at Ms Frankie's, they wanted to stop the last night restaurant rush.",,Australia,Sat Aug 14 07:59:11 +0000 2021,Negative
5944,1426439862647812103,negative,1.7172092199325562,-0.5129153132438661,2.2345898151397705,"Imagine just for a second that the vaccines caused infertility in men &amp; women &amp; that the only people who could populate the planet were anti-vaxxers &amp; tin foil hat conspiracy theorists 😳 #AstraZeneca #PfizerVaccine 
#Covid_19 #Covid19 #coronavirus #antivaxxers #auspoI #covid 💉 https://t.co/N0Gyn79NdG","AstraZeneca, PfizerVaccine, Covid_19, Covid19, coronavirus, antivaxxers, auspoI, covid",Australia,Sat Aug 14 07:05:39 +0000 2021,Negative
5945,1426442745871142914,neutral,2.809699535369873,-0.373854786157608,0.53472900390625,Explained: What you need to know about the NSW state-wide lockdown - https://t.co/q58YTXL4SC,,Australia,Sat Aug 14 07:17:07 +0000 2021,Neutral
5946,1426439607747448846,positive,1.654289484024048,3.4087564945220947,-0.8461675643920898,Pleasure talking to @ChrisKohler &amp; @9NewsMelb about @GreaterGeelong booming land sales during Covid. Thankyou for the opportunity @VillawoodProp and #RoryCostelleo #GeelongThePlaceToBe https://t.co/WOHwzkAhYJ,"RoryCostelleo, GeelongThePlaceToBe",Australia,Sat Aug 14 07:04:39 +0000 2021,Positive
5947,1426445263388897280,negative,1.171714425086975,-0.9864813685417176,2.4149401187896733,The real risk to infection is the unhygienic repeated use of used masks... health Bureaucrats are going to be responsible for a real pandemic because of their disinterest in anything but Covid,,Australia,Sat Aug 14 07:27:07 +0000 2021,Negative
5948,1426446420127600640,negative,1.2238818407058716,-0.112231858074665,2.293672800064087,@opinionmate @DanielAndrewsMP 90% of all cases. 90% of all deaths. $32m for sub standard security. $1.5billion not to build a road. $5b over budget for west gate project. $2m for focus groups during covid. Red shirts. Redacted FOI requests. Not releasing human rights charter assessment. @DanielAndrewsMP,,Australia,Sat Aug 14 07:31:43 +0000 2021,Neutral
5949,1426446658192109569,negative,1.0165592432022097,-0.7691677212715149,2.782634258270264,"@bozza1970 She could of done a hard lockdown at the start but pride of sledging off other states may of got in her way?..
Yes we all make mistakes but this one could of been prevented!
It’s been 18 months of seeing other states deal with Covid and especially Delta she has messed this one up",,Australia,Sat Aug 14 07:32:40 +0000 2021,Negative
5950,1426447304043597824,negative,0.8028680086135864,-0.4459057152271271,2.7321181297302246,"@AlexBerenson @nytimes Wow, way to give a zero-nuance opinion with absolutely no clue about Australia’s national COVID approach. Economy’s been going pretty well until Sydney’s conservative state government royally botched this Delta outbreak.",,Australia,Sat Aug 14 07:35:14 +0000 2021,Negative
5951,1426448875259252737,negative,1.2005283832550049,-0.8314262628555298,2.1888620853424072,Why so few people at Eden Park? Never seen so many empty seats at a #Bledisloe match. No limitations due to Covid AFAIK. #NZLvAUS,"Bledisloe, NZLvAUS",Australia,Sat Aug 14 07:41:28 +0000 2021,Negative
5952,1426450870355390466,negative,0.7378805875778198,-0.6508845686912537,3.1354427337646484,"If you think I'm a bit pissed off now, you wait until the end of the month when I'm fully Covid-proof. I'm at 75% domestic terrorist/revolutionary at the moment. This is the Australian stupid that I've been fighting against for the last 9 years.",,Australia,Sat Aug 14 07:49:24 +0000 2021,Negative
5953,1426442498956664833,negative,1.2227519750595093,-0.6811003088951111,2.5288045406341557,"@MrAlexBoz People are not doing the right thing. Governments and their stragedies have nothing to do with this. We all know what you must do but people aren't listening.

The number of people I see out and about just hanging out and with no mask is just too high.",,Australia,Sat Aug 14 07:16:08 +0000 2021,Negative
5954,1426438602888683522,neutral,1.2671630382537842,0.8410412669181824,0.7042717933654785,"@sophieelsworth It just gives the reprobates time to pack up and hit the road, spreading the virus as they go!",,Australia,Sat Aug 14 07:00:39 +0000 2021,Neutral
5955,1426442267288498180,neutral,1.7501887083053589,-0.1533931791782379,1.6647603511810305,It appears it is time for a total NSW Lockdown. Why wasn't this announced at the 11am presser Gladys Berejiklian? It was announced on social media at 3pm. Two hours before the lockdown begins! https://t.co/UmIK43Fzo1,,Australia,Sat Aug 14 07:15:13 +0000 2021,Neutral
5956,1426449214205087748,negative,1.471284031867981,-0.4954871237277984,1.8320350646972656,"@GirlRicho @burrosavic @Ozijury @ScottMorrisonMP Yes,and if we were able to prescribed Ivemectin &amp; Hydroxychloroquine by GPs within the onset of Virus a lower % would even end up in Hospital ,hence not needing a Poison..But that wouldn't be part of the plan would it?",,Australia,Sat Aug 14 07:42:49 +0000 2021,Negative
5957,1426449604774486016,negative,1.1424635648727417,-1.136957049369812,3.0158324241638184,This will be an unpopular view but the simple fact is that state borders are more difficult to close than people think. With anti vaxer and a virus that doesn't care about Borders the Delta variant will hit us hard unless we vaccinate swiftly,,Australia,Sat Aug 14 07:44:22 +0000 2021,Negative
5958,1426453634720563207,neutral,1.0899574756622314,0.7491519451141357,0.4269745945930481,My uni stepping up and getting things done. So #proudtobeUNE right now. https://t.co/03A2UKlCbc,proudtobeUNE,Australia,Sat Aug 14 08:00:23 +0000 2021,Neutral
5959,1426453825968242692,negative,1.0299862623214722,0.0679928660392761,1.7192455530166626,"@HawthornFC seeing as I am in lockdown in Melbourne and no doubt unable to attend game next week, how do I get my hands on the sulk/clarko thank you signs???? #hawthornfc",hawthornfc,Australia,Sat Aug 14 08:01:08 +0000 2021,Positive
5960,1426454027148042245,neutral,1.5135265588760376,0.3011084496974945,0.0091427396982908,Hits different in lockdown. https://t.co/Y5Z80ZaAT2,,Australia,Sat Aug 14 08:01:56 +0000 2021,Neutral
5961,1426454209025564674,negative,0.5507479310035706,-0.5716831684112549,2.2249035835266118,@Glennrdietze @Hails0 @JoeDoesNews I’m in actual lockdown you cunt,,Australia,Sat Aug 14 08:02:40 +0000 2021,Negative
5962,1426454564895526918,positive,1.9104480743408203,2.258319139480591,-1.0721850395202637,"Stay safe and stay at home, everyone🙏 https://t.co/RGQeN9bqgy",,Australia,Sat Aug 14 08:04:05 +0000 2021,Neutral
5963,1426454643903635457,neutral,1.3067238330841064,0.3043151497840881,1.101681351661682,Supporting your local has never been more important… what small business has kept you going during lockdown? #canberra https://t.co/QCSCd72ok8,canberra,Australia,Sat Aug 14 08:04:24 +0000 2021,Neutral
5964,1426455268230000646,neutral,1.9075374603271484,-0.910340428352356,1.6463440656661987,So why didn't Gladys announced the lockdown herself? Did she have to rush off to dinner plans?,,Australia,Sat Aug 14 08:06:52 +0000 2021,Neutral
5965,1426455935891828747,negative,0.8568453788757324,-0.2649810314178467,2.6747710704803467,"Sydney is FINALLY going into HARD lockdown w/tougher restrictions SHOULD have been done at the start NOT 8 weeks later 🤬
IF this hard lockdown doesn’t work and they extend lockdown again into September I’ll be upset - I’ve been looking forward to my 40th B’day tattoo for months",,Australia,Sat Aug 14 08:09:32 +0000 2021,Negative
5966,1426455955118559233,neutral,1.7412115335464478,-0.5712712407112122,0.5825963616371155,Lockdown in a lockdown 🤷‍♀️,,Australia,Sat Aug 14 08:09:36 +0000 2021,Neutral
5967,1426456029722669056,negative,1.4914381504058838,-0.5426740050315857,1.700050711631775,"Q: How do clinicians on one Consultation Liaison (CL) Psychiatric Service communicate with general hospital inpatients who are being nursed in isolation during the COVID-19 pandemic?
A: CLovid Communication https://t.co/MhxiJ7LYUE #LiaisonPsych #COVID19","LiaisonPsych, COVID19",Australia,Sat Aug 14 08:09:54 +0000 2021,Negative
5968,1426456124522328064,positive,1.2991307973861694,2.3866055011749268,-0.4065349698066711,"@admpstr Gladys described it as her “shooting Bambi” moment, of the pandemic. She didn’t want to do it, but after 7 weeks deliberation, thought it was in the best interests of the state. 
Thank goodness we have a leader who is willing to make the tough decisions",,Australia,Sat Aug 14 08:10:17 +0000 2021,Positive
5969,1426456216079716353,negative,0.4825182259082794,1.0183368921279907,1.7435728311538696,24 HOUR EXTENSION! I’m really sick after getting my 2nd vax (but it won’t last and it’s better than getting Covid and y’all should still get vaxxed). So I’ll draw this same time tomorrow instead. Good luck everyone! 🤗 https://t.co/W5BzbO4ntc,,Australia,Sat Aug 14 08:10:38 +0000 2021,Negative
5970,1426456457218646016,positive,1.8932952880859373,3.132728099822998,-0.470108687877655,"Looks like lockdown is going to be with us for a while, spent the last 2 days doing spring clean out here. Looking forward to this in isolation.
It will be our 11th summer with this wonderful pool. https://t.co/ryQ0l7rz2B",,Australia,Sat Aug 14 08:11:36 +0000 2021,Positive
5971,1426457618436874243,neutral,1.1464728116989136,-0.5670292973518372,1.0785833597183228,What lockdown...? 🤷‍♂️🍻 https://t.co/18LXDXJUdO,,Australia,Sat Aug 14 08:16:13 +0000 2021,Neutral
5972,1426457726809305089,neutral,1.5731759071350098,-0.3822955191135406,1.1548008918762207,@DonnieWahlberg what else is there to do in lockdown? #SydneyLockdown #loveeternal #missmyBHfamily https://t.co/nkMBSnemOY,"SydneyLockdown, loveeternal, missmyBHfamily",Australia,Sat Aug 14 08:16:39 +0000 2021,Neutral
5973,1426458317430218759,negative,1.5422450304031372,-1.314730167388916,3.037097692489624,"All of NSW is in lockdown because Gladys didn't wanna lockdown Sydney early and hard.
Canberra is in lockdown because NSW didn't lockdown early.
Victoria is in lockdown because NSW didn't lockdown early
South Australia went into lockdown because NSW didn't lockdown early #auspol https://t.co/zrpYJO2YuI",auspol,Australia,Sat Aug 14 08:18:59 +0000 2021,Neutral
5974,1426458318499762176,neutral,1.6466715335845947,0.4195750653743744,1.279535889625549,"@ajmckenna I was listening to the Souths v Titan game, it was just a passing comment by one of the presenters. ""NSW as of 5pm today will go into lockdown', unfortunately a truck drove past and I missed the remainder of what he said. During the half time break, no snippet of a presser.",,Australia,Sat Aug 14 08:19:00 +0000 2021,Negative
5975,1426458387995262977,neutral,2.489356279373169,-0.4586351811885834,0.80234295129776,"What Sarah said 👇
The most populous state in Australia was sent into lockdown via social media posts &amp; a press release ~2 hours prior https://t.co/THAwVZyyIj",,Australia,Sat Aug 14 08:19:16 +0000 2021,Neutral
5976,1426458874341564424,neutral,1.293126106262207,-0.1892710924148559,0.9430307149887084,COVID Victoria: ‘There are vacancies everywhere’: State battles dire nursing shortage https://t.co/kaH2QkyGWW,,Australia,Sat Aug 14 08:21:12 +0000 2021,Neutral
5977,1426458986128166916,neutral,1.866411209106445,-0.0122967362403869,0.6549203395843506,@MichelleYesudas He might also reveal he has spent the pandemic in Daoist cultivation and now approaching immortal status so no need for just interim PM 🤔,,Australia,Sat Aug 14 08:21:39 +0000 2021,Neutral
5978,1426459036392644608,positive,1.4321993589401243,2.0803046226501465,0.00229306332767,I’m at the watching old episodes of Good News Week stage of lockdown. #COVID19Aus https://t.co/fH9Y8gPrZT,COVID19Aus,Australia,Sat Aug 14 08:21:51 +0000 2021,Positive
5979,1426459299308470272,neutral,2.007088422775269,0.3404044210910797,0.1834828406572342,@ryanpapenhuyzen lockdown haircut done by his brother - who do you reckon he was keen to imitate? 💪 https://t.co/QOMhsp0DLZ,,Australia,Sat Aug 14 08:22:53 +0000 2021,Neutral
5980,1426459385107124224,negative,0.3972016572952271,0.0896652564406395,2.241934299468994,Today I went to #marcosfinefoods bc I was desperate to shop in a nice supermarket that sells food I can’t get at Coles. I’m going to ditch Coles. They can get fucked. They certainly aren’t a struggling business during this pandemic. #supportsmallbusiness,"marcosfinefoods, supportsmallbusiness",Australia,Sat Aug 14 08:23:14 +0000 2021,Negative
5981,1426459871793217537,negative,0.4637266397476196,1.0909345149993896,1.5033938884735107,Feeling really stressed after today's #goldstandard gutless act to call state-wide #lockdown AFTER daily morning #COVID19NSW #pressconference. But Jet knows how to destress and cheer up - chew a squeaky toy! ❤ #dogs #mydog #mydogposts https://t.co/AxELBBB0wz,"goldstandard, lockdown, COVID19NSW, pressconference, dogs, mydog, mydogposts",Australia,Sat Aug 14 08:25:10 +0000 2021,Negative
5982,1426459948469297154,positive,0.5964277386665344,1.7808464765548706,-0.1788890361785888,God save us from Calvinism! https://t.co/OACNj1t7VD,,Australia,Sat Aug 14 08:25:28 +0000 2021,Neutral
5983,1426459958833401857,negative,0.955940306186676,-0.905892252922058,2.99306058883667,"@black_nightwolf @cle_vicki Yep, lockdown should have started before school holidays. That’s what screwed us. Nsw should have locked down then for 3 weeks and eased off gradually as shots became available.",,Australia,Sat Aug 14 08:25:31 +0000 2021,Negative
5984,1426460339374370819,negative,0.9887999892234802,-1.4237884283065796,4.228314399719238,"Arrogant, reckless, incompetent.

Authorities gave NSW residents just two hours notice of the impending lockdown, with a formal statement not issued by NSW Health until after 3pm. 

#lockdown #goaustralia @ Northern NSW https://t.co/MlPHGv5Z79","lockdown, goaustralia",Australia,Sat Aug 14 08:27:01 +0000 2021,Negative
5985,1426460458773454855,positive,1.0459072589874268,1.943340539932251,-0.1427671164274215,@MikeCarlton01 Better late than Never thou Mike.... Mite becoming out of Lockdown now... Than going into 1 ...7 weeks 2 late thou... Good luck,,Australia,Sat Aug 14 08:27:30 +0000 2021,Positive
5986,1426460917038862342,negative,1.6040201187133791,-0.7143029570579529,1.626463770866394,The State’s mental health advice during a lockdown should tell you not  watch Australia play The All Blacks,,Australia,Sat Aug 14 08:29:19 +0000 2021,Neutral
5987,1426461786228756485,negative,1.9275623559951784,-0.8695136904716492,2.2109816074371342,"A statewide lockdown of millions in regional NSW announced via Twitter this arvo, not with a snap press conference to address the public like the one called when Sydney went into lockdown 7 weeks ago. https://t.co/UdtZJesf6n",,Australia,Sat Aug 14 08:32:46 +0000 2021,Neutral
5988,1426461904675868675,positive,1.3040498495101929,3.2921290397644043,-0.868043065071106,"@GusWhyte Good luck Gus, hope you can handle lockdown!
If you need any advice ring a Victorian 🤣",,Australia,Sat Aug 14 08:33:15 +0000 2021,Positive
5989,1426461958081892353,negative,1.0208765268325806,0.434360146522522,1.4005045890808103,@MatFitz1975 Really find that hard to believe. He’s played 5 games in a row off the back of plenty of breaks due to injury/lockdown. Don’t know whether he needs a rest,,Australia,Sat Aug 14 08:33:27 +0000 2021,Negative
5990,1426462330188046338,negative,0.6424013376235962,0.6009090542793274,1.4711772203445437,"I know that lockdown is hard, but I keep seeing anguished posts from a friend who has done extensive work with UNHCR in Afghanistan. Our problems are the things that get our attention, but it’s sobering to remember how much worse others have it, and how much they’d love to swap.",,Australia,Sat Aug 14 08:34:56 +0000 2021,Negative
5991,1426462558861414404,negative,0.7194175124168396,-0.5985825657844543,2.1201865673065186,"@lisswah @CarolynMartinu2 @SquizzSTK @PRGuy17 Then they advertise how drinking can ruin lives, but have a beer in lockdown.. 🤔",,Australia,Sat Aug 14 08:35:51 +0000 2021,Negative
5992,1426462567266926592,neutral,2.5389063358306885,0.6531740427017212,0.1665999591350555,Reclaim the... lake? #cbr #canberra #igerscanberra #lake (taken before lockdown) @ Lake Burley Griffin https://t.co/ZdjkPfjCOo,"cbr, canberra, igerscanberra, lake",Australia,Sat Aug 14 08:35:53 +0000 2021,Neutral
5993,1426462581833691146,negative,1.592107176780701,-0.7678766846656799,2.36257553100586,The only way it seems @wallabies will beat @AllBlacks is if every NZ player is forced into isolation lockdown and can't play 😝😝😝😝😝 #Bledisloe #NZvAUS,"Bledisloe, NZvAUS",Australia,Sat Aug 14 08:35:56 +0000 2021,Negative
5994,1426462702071795712,neutral,1.9350571632385247,0.9794930815696716,-0.0502729043364524,@slsandpet Yep us regional folk are all in lockdown so go for it,,Australia,Sat Aug 14 08:36:25 +0000 2021,Neutral
5995,1426462759693127686,positive,0.2908124923706054,2.60489273071289,-0.028551360592246007,When life gives you a lockdown… but also a great friend @aneto_ana https://t.co/gSgL02uO28,,Australia,Sat Aug 14 08:36:38 +0000 2021,Positive
5996,1426462834666328071,neutral,1.6209635734558103,0.2684468626976013,0.0334741696715354,@TheShovel Short Sharp Shiny Lockdown just b4 Xmas 😂,,Australia,Sat Aug 14 08:36:56 +0000 2021,Neutral
5997,1426463547882545159,negative,1.728790283203125,-0.3332678973674774,1.994778394699097,One of the downsides of living close to the water is that with the new 5km lockdown rule over half of the places I am allowed to go to for a walk would lead to me drowning. https://t.co/rK8lB0VBTD,,Australia,Sat Aug 14 08:39:46 +0000 2021,Neutral
5998,1426463566182248449,neutral,2.669428825378418,1.4825795888900757,0.2540091872215271,"List social makes buying and selling your home #COVID19 proof 

https://t.co/u2O8kDn6P0
#covidnsw #Covid_19 #StaySafe #covidproofbusiness #realestate #investor #NewsBreak #thriving #community #listsocial #onlineauction #home #BusinessNews #melbournelockdown #Melbourne https://t.co/rvbsZnSSTw","COVID19, covidnsw, Covid_19, StaySafe, covidproofbusiness, realestate, investor, NewsBreak, thriving, community, listsocial, onlineauction, home, BusinessNews, melbournelockdown, Melbourne",Australia,Sat Aug 14 08:39:51 +0000 2021,Neutral
5999,1426463752841433098,neutral,2.0932939052581787,-0.2303789556026458,0.7662649750709534,@RachelBkr State lockdown from 5pm. Just 7 weeks too late.,,Australia,Sat Aug 14 08:40:35 +0000 2021,Neutral
6000,1426463886031552516,positive,1.670996904373169,2.2272114753723145,0.25535756349563604,"An excerpt of a wise and much needed speech for New South Wales. 
Featuring Abinayan Peters (AKA The Abinator!!!)
@GladysB 
#covidnsw #lockdown #covid19 https://t.co/nAxHyAveno","covidnsw, lockdown, covid19",Australia,Sat Aug 14 08:41:07 +0000 2021,Positive
6001,1426464373745197060,neutral,1.8027150630950928,-0.6310765147209167,1.7666302919387815,@MLoParis @estjune83 Family said it was nuts around Wingham. Coles &amp; the servo packed because no one knew whether it was the hard LGA of concern type lockdown or the greater Sydney model. Plus just got a call about whether trades / construction could happen,,Australia,Sat Aug 14 08:43:03 +0000 2021,Neutral
6002,1426464903892660225,neutral,1.6277376413345337,-0.7268217206001282,1.610364556312561,"@MrDTJames Why is it underlying?
In our SUCCESSFUL SEQ #lockdown we were clearly told to stay home.
Now it's over.",lockdown,Australia,Sat Aug 14 08:45:10 +0000 2021,Neutral
6003,1426465086042902530,positive,1.7419588565826416,6.1708984375,-2.00001859664917,@MrSteveAnderson @phardingmusic @PWLHitFactory I’m loving these Steve. So many insights. Thank your for quality lockdown listening!,,Australia,Sat Aug 14 08:45:53 +0000 2021,Positive
6004,1426465388985032704,neutral,1.4414162635803225,1.3018707036972046,0.1234601736068725,"Have fully complied with 'stay at home' orders today. Accessing critical provisions.

@jura_sic 
@patrice_beguet 
@jcsown @ Richmond, Victoria https://t.co/yr3O5vwzC0",,Australia,Sat Aug 14 08:47:05 +0000 2021,Neutral
6005,1426465705671544834,positive,1.0959112644195557,2.9550769329071045,0.0733415335416793,"Sheez @GladysB I’m glad you’ve allowed all the “vehicle hire premises” to remain open during lockdown, the queues will surely be  extending out the door for all those looking to hire &amp; make the most of driving within their 5km radius from home! #GladysFail #covidnsw https://t.co/J3BgceZ7fv","GladysFail, covidnsw",Australia,Sat Aug 14 08:48:21 +0000 2021,Neutral
6006,1426465972655853570,negative,1.3381503820419312,-0.4350715577602386,2.2071974277496342,"Does she know one minute  from the next as to what is going on?

Perhaps she's totally confused as to what The Smirks  messages are...

He's  got the same ailment!! https://t.co/zB31BgrqTl",,Australia,Sat Aug 14 08:49:24 +0000 2021,Negative
6007,1426466171906248706,negative,1.342687487602234,-0.2051353454589843,2.3137009143829346,"I might be wrong, but giving six hours notice for lockdown is surely in order to give people time to get their shit together, get some grocery shopping done maybe?  Surely it's not meant to facilitate a last minute trip to the beach while you can??

Well played, NSW.  Well played",,Australia,Sat Aug 14 08:50:12 +0000 2021,Negative
6008,1426466174510931974,positive,0.08437041938304901,1.6090500354766846,-0.0366903990507125,Brilliant. https://t.co/nuPNB4UsL3,,Australia,Sat Aug 14 08:50:13 +0000 2021,Positive
6009,1426466413255041025,negative,0.8158134222030641,-0.8558062911033629,2.745258331298828,@carmenello86 @GladysB Gladys is useless but stay at home means stay at home,,Australia,Sat Aug 14 08:51:10 +0000 2021,Negative
6010,1426466470909808651,neutral,1.5044828653335571,0.2422951757907867,0.9160585403442384,"@SabraLane @GladysB @BradHazzard Gladys was originally going to fax this information, but it was suggested by her media adviser, to use Twitter. 
It was felt, this would improve her vote with the millennials

#lockdown 
#SydneyLockdown","lockdown, SydneyLockdown",Australia,Sat Aug 14 08:51:23 +0000 2021,Neutral
6011,1426466505370206218,negative,1.3220843076705933,-0.4993632733821869,1.539701223373413,@StefanSondi @GenomeConf You might not want us to be stuck with you in another lockdown though 😬🤪,,Australia,Sat Aug 14 08:51:32 +0000 2021,Neutral
6012,1426466626598162434,neutral,1.6037437915802002,-0.1511265039443969,1.2971256971359253,"@estjune83 You’re no doubt right but it’s not about the info I want. Colleagues are answering Q’s about school, construction etc.
If there was enough info to hold a hook up with MPs, i believe there could’ve been another press conference, similar to how they did with the G-Syd lockdown",,Australia,Sat Aug 14 08:52:00 +0000 2021,Neutral
6013,1426466750015565828,negative,0.952169954776764,0.3633580803871155,1.1198351383209229,"This Kiwi Sav Blanc isn't making Summer get here, or lockdown end, any quicker. However one can drink - I mean dream.... https://t.co/REYV1gzkcC",,Australia,Sat Aug 14 08:52:30 +0000 2021,Neutral
6014,1426466855800082438,negative,0.8544681668281555,0.2557509243488312,1.5591826438903809,@uglykiddave @Mr_Brown__ @WSWanderingEels I've been very grateful we weren't put in to lockdown earlier. But if this is designed to help keep it out of the regions I can understand it. Dubbo has freaked them out.,,Australia,Sat Aug 14 08:52:55 +0000 2021,Positive
6015,1426467088487489544,negative,1.1874382495880127,-1.1992027759552002,3.1993470191955566,"Who's not angry, sad or depressed about @GladysB handling of the NSW outbreak? https://t.co/qiflUvB5Is",,Australia,Sat Aug 14 08:53:51 +0000 2021,Negative
6016,1426467316254973959,negative,0.3629179000854492,-1.211356282234192,4.262613296508788,statewide lockdown was announced for NSW socwhat do people do in my toen? go panic buy! bloody idiots. the shops stay open!,,Australia,Sat Aug 14 08:54:45 +0000 2021,Negative
6017,1426467349578674179,neutral,0.8893329501152039,-0.2562190890312195,0.3897306025028229,Unconcerned about lockdown https://t.co/QbyFxT9w51,,Australia,Sat Aug 14 08:54:53 +0000 2021,Neutral
6018,1426467505699131395,neutral,2.4175565242767334,0.7958324551582336,-0.8976147174835205,Lock down in nsw for one week,,Australia,Sat Aug 14 08:55:30 +0000 2021,Neutral
6019,1426467512430989315,neutral,1.5613505840301514,-0.4511794745922088,1.5308595895767212,watch when i do my online grocery shop half the stuff i need will be unavailable because of panic buyers,,Australia,Sat Aug 14 08:55:32 +0000 2021,Negative
6020,1426467679028744192,neutral,3.6357386112213135,-0.2563444674015045,0.1846658140420913,Has the deputy premier asked his family to tune in for the lockdown update?,,Australia,Sat Aug 14 08:56:11 +0000 2021,Neutral
6021,1426467719944163329,neutral,0.7687360048294067,0.4576725959777832,0.2060009390115738,@BazzaCC @RonniSalt Lockdown life. 😅,,Australia,Sat Aug 14 08:56:21 +0000 2021,Neutral
6022,1426468205720080386,neutral,1.2975128889083862,0.2209345400333404,1.2124465703964231,"@goldberry70 @SarahStewart_9 The thing is, she sent a tweet at 15:45 announcing a lockdown from 17:00 - surely that deserves a more formal announcement?
Plenty of people arent watching her social media for updates.
And if it's so urgent you're only giving 1 1/4 hrs notice, then there are better ways surely?",,Australia,Sat Aug 14 08:58:17 +0000 2021,Neutral
6023,1426459083662446598,negative,0.9744017124176024,-0.6847353577613831,2.6015565395355225,"@2xPfizer Also, I'm English, we seem generally to be a bit more resilient to hysteria, I mean Coronavirus and just get on with it. Perhaps it is the blood of all those conquerers flowing though my veins that stops me from being a fearful pansy-arse.",,Australia,Sat Aug 14 08:22:02 +0000 2021,Negative
6024,1426465108633341953,positive,0.7004101276397705,2.52712082862854,-0.0585522502660751,"Normally I only get called “Timothy” when I was in trouble with my mum, or in trouble with Lozzie to be fair. 😅
But it is awesome and can’t wait to be one of the 1,000,000 legends getting vaccinated over 5 weeks. 
It was easy to book in and you can too! 
https://t.co/uts0mqGRrA https://t.co/mf3Uqn3gh6",,Australia,Sat Aug 14 08:45:58 +0000 2021,Positive
6025,1426456674655608835,negative,0.9859604239463806,-0.5300742983818054,1.2065672874450684,I don’t know anyone who’s caught COVID-19 https://t.co/eXhAzvFLZ2,,Australia,Sat Aug 14 08:12:28 +0000 2021,Neutral
6026,1426457281399427072,neutral,2.0014243125915527,0.294410765171051,0.4629772305488586,@crisl6 @CraigKellyMP So you'd like a dose of COVID with your tin of peaches?,,Australia,Sat Aug 14 08:14:52 +0000 2021,Neutral
6027,1426457625047093252,negative,0.4672273397445678,0.5492964386940002,1.851431131362915,"I don’t know why I even put the news on- 10 minutes in-all about covid and the same bullshit over and over again.. give us hope, give us a good news story ffs. Give us something bloody different. talk about how we can get fitter, eat healthier.. support our loved ones #news",news,Australia,Sat Aug 14 08:16:14 +0000 2021,Negative
6028,1426458180456902657,neutral,1.8936314582824707,-0.0945715233683586,0.2924165427684784,@PaulMeekPerth They moved some covid cases to Wollongong.   Last week.,,Australia,Sat Aug 14 08:18:27 +0000 2021,Neutral
6029,1426460577723928580,positive,0.7399160861968994,2.6890974044799805,-0.3633164167404175,"@MaryKer17475669 Thanks for that 😊

And now a new variant emerges 

The Lambda variant

https://t.co/RYplsr00F6",,Australia,Sat Aug 14 08:27:58 +0000 2021,Positive
6030,1426461520473452546,negative,1.1959060430526731,-1.436077356338501,3.9760994911193848,"@VSTMMJJ @an_leavy Was Dr Chant so mortified by the recent treatment of her by Hazzard at the Covid Inquiry that she finally
?found her voice/ ?threatened to resign/ ?threatened to go public? Why would Barilaro announce the lockdown &amp; not Gladys? Did he go rouge to force her to finally act? https://t.co/QhAzkOjL0Y",,Australia,Sat Aug 14 08:31:43 +0000 2021,Negative
6031,1426461865392033793,neutral,0.8316835165023804,0.220098614692688,0.7603245377540588,@Garry_Clarke No Covid over here mate #EOS,EOS,Australia,Sat Aug 14 08:33:05 +0000 2021,Neutral
6032,1426464154991296515,neutral,1.8058154582977293,0.8822774887084961,0.7072696685791016,"While dealing with the day-to-day of our own various COVID-19 lockdowns and associated restrictions, it’s important Australians  occasionally raise their gaze to see what’s happening elsewhere in the world.",,Australia,Sat Aug 14 08:42:11 +0000 2021,Neutral
